,gvkey,fyear,datafmt,tic,conm,at,capx,cogs,cshfd,cshpri,dltt,dp,epsfi,epsfx,epspi,epspx,ib,ibmii,mii,ni,nopi,pi,ppent,reuna,sale,seq,teq,txt,wcap,xido,xint,xsga,cshtr_c,at,adjex_f
2009,183998,2011,SUMM_STD,STEV,STEVIA CORP,0.207,0.003,,,,0,,,,,,,,,,,,0.003,-2.323,,-0.79,-0.79,,-0.812,,,,57884135,0.207,1
2010,183998,2011,STD,STEV,STEVIA CORP,0.207,0.003,0.71,45.093,45.093,0,0.001,-0.05,-0.05,-0.05,-0.05,-2.324,-2.324,0,-2.324,0,-2.324,0.003,-2.323,0.001,-0.79,-0.79,0,-0.812,0,0.101,1.513,57884135,0.207,1
2011,183998,2012,SUMM_STD,STEV,STEVIA CORP,2.194,0.005,2.534,62.092,62.092,0,0.084,-0.03,-0.03,-0.03,-0.03,-2.036,-2.25,-0.214,-2.036,-0.075,-2.25,0.007,-4.359,2.168,0.465,0.251,0,-0.842,0,0.115,1.61,121701016,2.194,1
2012,183998,2012,STD,STEV,STEVIA CORP,2.194,0.005,2.534,62.092,62.092,0,0.084,-0.03,-0.03,-0.03,-0.03,-2.036,-2.25,-0.214,-2.036,-0.075,-2.25,0.007,-4.359,2.168,0.465,0.251,0,-0.842,0,0.115,1.61,121701016,2.194,1
2013,184259,2010,SUMM_STD,SANW,S&W SEED CO,15.579,0.039,4.88,3.415,3.415,0,0.216,0.11,0.11,0.11,0.11,0.384,0.479,0.095,0.384,-0.102,0.294,2.11,0.763,6.729,15.252,15.252,-0.185,12.593,0,,1.237,2413604,15.579,1
2014,184259,2010,STD,SANW,S&W SEED CO,15.579,0.039,4.88,5.8,5.8,0,0.216,0.07,0.07,0.07,0.07,0.384,0.479,0.095,0.384,0,0.294,2.11,0.763,6.729,15.252,15.252,-0.185,12.593,0,0.102,1.237,2413604,15.579,1
2015,184259,2011,SUMM_STD,SANW,S&W SEED CO,15.157,0.398,2.281,5.8,5.8,0,0.242,-0.14,-0.14,-0.14,-0.14,-0.811,-0.811,0,-0.811,0.001,-1.497,2.299,-0.048,3.641,14.562,14.562,-0.686,11.022,0,,2.616,3793855,15.157,1
2016,184259,2011,STD,SANW,S&W SEED CO,15.157,0.398,2.281,5.8,5.8,0,0.242,-0.14,-0.14,-0.14,-0.14,-0.811,-0.811,0,-0.811,0.007,-1.497,2.299,-0.048,3.641,14.562,14.562,-0.686,11.022,0,,2.616,3793855,15.157,1
2017,184259,2012,SUMM_STD,SANW,S&W SEED CO,22.033,0.385,10.239,5.907,5.904,0,0.273,0.06,0.06,0.06,0.06,0.375,0.375,0,0.375,-0.046,0.574,2.441,0.326,14.148,20.13,20.13,0.199,15.52,0,,3.016,8972776,22.033,1
2018,184259,2012,STD,SANW,S&W SEED CO,22.033,0.385,10.239,5.907,5.904,0,0.273,0.06,0.06,0.06,0.06,0.375,0.375,0,0.375,0,0.574,2.441,0.326,14.148,20.13,20.13,0.199,15.52,0,0.021,3.016,8972776,22.033,1
2019,184259,2013,SUMM_STD,SANW,S&W SEED CO,85.583,7.739,33.743,8.771,8.771,4.669,0.695,-0.29,-0.29,-0.29,-0.29,-2.516,-2.516,0,-2.516,-0.977,-3.859,10.239,-2.19,37.338,50.057,50.057,-1.343,21.533,0,,5.782,21767489,85.583,1
2020,184259,2013,STD,SANW,S&W SEED CO,85.583,7.739,33.743,8.771,8.771,4.669,0.695,-0.29,-0.29,-0.29,-0.29,-2.516,-2.516,0,-2.516,-0.264,-3.859,10.239,-2.19,37.338,50.057,50.057,-1.343,21.533,0,0.227,5.782,21767489,85.583,1
2021,184312,2011,SUMM_STD,VPCO,VAPOR CORP/NV,4.7,0.032,6.732,12.035,12.035,0,0.005,0.05,0.05,0.05,0.05,0.713,0.713,0,0.713,0,1.13,0.027,-0.26,15.982,1.387,1.387,0.417,1.448,0,0,8.115,1169893,4.7,0.2
2022,184312,2011,STD,VPCO,VAPOR CORP/NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169893,,0.2
2023,184312,2012,SUMM_STD,VPCO,VAPOR CORP/NV,4.399,0.009,13.214,12.038,12.038,0.846,0.011,-0.16,-0.16,-0.16,-0.16,-1.921,-1.921,0,-1.921,0,-2.387,0.025,-2.18,21.353,-0.483,-0.483,-0.466,0.326,0,0.09,10.425,1680650,4.399,0.2
2024,184312,2012,STD,VPCO,VAPOR CORP/NV,4.399,0.009,13.214,60.185,60.185,0.846,0.011,-0.03,-0.03,-0.03,-0.03,-1.921,-1.921,0,-1.921,0,-2.387,0.025,-2.18,21.353,-0.483,-0.483,-0.466,0.326,0,0.089,10.426,1680650,4.399,0.2
2025,184312,2013,SUMM_STD,VPCO,VAPOR CORP/NV,13.962,0.015,16.3,13.186,12.818,0,0.011,0.06,0.06,0.06,0.06,0.801,0.801,0,0.801,-0.312,0.276,0.029,-1.38,25.99,11.752,11.752,-0.525,11.657,0,0.384,8.707,17186978.2,13.962,1
2026,184312,2013,STD,VPCO,VAPOR CORP/NV,13.962,0.015,16.3,13.186,12.818,0,0.011,0.06,0.06,0.06,0.06,0.801,0.801,0,0.801,0,0.276,0.029,-1.38,25.99,11.751,11.751,-0.525,11.657,0,0.384,8.707,17186978.2,13.962,1
2027,184339,2010,SUMM_STD,DSKX,DS HEALTHCARE GROUP INC,2.944,0,1.765,92.668,92.668,0,0.118,0,0,0,0,-0.137,-0.15,-0.013,-0.137,0.039,-0.15,0.019,-0.528,5.445,2.331,2.318,0,1.551,0,0,3.751,404538,2.944,0.1
2028,184339,2010,STD,DSKX,DS HEALTHCARE GROUP INC,2.944,0,1.765,92.668,92.668,0,0.118,0,0,0,0,-0.137,-0.15,-0.013,-0.137,0.031,-0.15,0.019,-0.528,5.453,2.331,2.318,0,1.551,0,0,3.751,404538,2.944,0.1
2029,184339,2011,SUMM_STD,DSKX,DS HEALTHCARE GROUP INC,6.104,0.051,4.551,100.611,100.611,0,0.201,-0.01,-0.01,-0.01,-0.01,-0.979,-0.981,-0.002,-0.979,0.012,-0.981,0.053,-1.507,9.673,5.02,5.005,0,4.307,0,0,5.914,8709449,6.104,0.1
2030,184339,2011,STD,DSKX,DS HEALTHCARE GROUP INC,6.104,0.051,4.634,100.611,100.611,0,0.118,-0.01,-0.01,-0.01,-0.01,-0.979,-0.981,-0.002,-0.979,0.012,-0.981,0.053,-1.507,9.673,5.02,5.005,0,4.307,0,0,5.914,8709449,6.104,0.1
2031,184339,2012,SUMM_STD,DSKX,DS HEALTHCARE GROUP INC,8.225,0.199,6.457,11.106,11.106,0.045,0.293,-0.33,-0.33,-0.33,-0.33,-3.607,-3.623,-0.016,-3.607,0.038,-3.623,0.294,-5.098,11.224,4.134,4.118,0,2.089,0,0.05,8.085,1049984.1,8.225,1
2032,184339,2012,STD,DSKX,DS HEALTHCARE GROUP INC,8.225,0.199,6.457,11.106,11.106,0.045,0.293,-0.33,-0.33,-0.33,-0.33,-3.607,-3.623,-0.016,-3.607,0.038,-3.623,0.294,-5.098,11.224,4.134,4.118,0,2.089,0,0.05,8.085,1049984.1,8.225,1
2033,184339,2013,SUMM_STD,DSKX,DS HEALTHCARE GROUP INC,9.715,0.082,6.336,12.711,12.711,0.037,0.607,-0.25,-0.25,-0.25,-0.25,-3.209,-3.225,-0.016,-3.209,0.278,-3.129,0.207,-8.307,13.652,5.665,5.633,0.096,4.05,0,0.115,10.001,2448357,9.715,1
2034,184339,2013,STD,DSKX,DS HEALTHCARE GROUP INC,9.715,0.082,6.591,12.711,12.711,0.037,0.352,-0.25,-0.25,-0.25,-0.25,-3.209,-3.225,-0.016,-3.209,0.568,-3.129,0.207,-8.308,13.652,5.665,5.633,0.096,4.05,0,0.115,10.001,2448357,9.715,1
2035,184378,2011,SUMM_STD,MSLP,MUSCLEPHARM CORP,5.046,0.832,14.673,0.331,0.331,0.307,0.172,-70.3,-70.3,-70.3,-70.3,-23.281,-23.281,0,-23.281,-3.35,-23.281,0.908,-45.157,17.213,-12.971,-12.971,0,-13.693,0,3.711,18.588,706484325,5.046,0.00117647
2036,184378,2011,STD,MSLP,MUSCLEPHARM CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,706484325,,0.00117647
2037,184378,2012,SUMM_STD,MSLP,MUSCLEPHARM CORP,6.767,0.924,52.252,1.459,1.459,0.005,0.475,-13,-13,-13,-13,-18.953,-18.953,0,-18.953,-2.882,-18.953,1.356,-64.109,67.055,-9.758,-9.758,0,-11.57,0,7.335,23.064,3300015.28,6.767,1
2038,184378,2012,STD,MSLP,MUSCLEPHARM CORP,6.767,0.924,52.252,1.459,1.459,0.005,0.475,-13,-13,-13,-13,-18.953,-18.953,0,-18.953,1.566,-18.953,1.356,-64.109,67.055,-9.758,-9.758,0,-11.57,0,7.335,23.064,3300015.28,6.767,1
2039,184378,2013,SUMM_STD,MSLP,MUSCLEPHARM CORP,52.158,1.911,76.976,7.194,7.194,0.047,0.709,-2.46,-2.46,-2.46,-2.46,-17.718,-17.718,0,-17.718,-2.522,-17.602,2.614,-81.827,110.878,19.735,19.735,0.116,12.159,0,0.783,47.49,13681753,52.158,1
2040,184378,2013,STD,MSLP,MUSCLEPHARM CORP,52.158,1.911,76.976,7.194,7.194,0.047,0.709,-2.46,-2.46,-2.46,-2.46,-17.718,-17.718,0,-17.718,-3.096,-17.602,2.614,-81.827,110.878,19.735,19.735,0.116,12.159,0,0.783,47.49,13681753,52.158,1
2041,184526,2010,SUMM_STD,PRMW,PRIMO WATER CORP,139.611,,34.213,3.91,3.91,17.945,4.759,-5.81,-5.81,-5.81,-5.81,-12.893,-12.893,0,-12.893,-2.476,-12.893,,-113.723,44.607,113.437,113.437,0,5.056,0,3.431,12.621,8621022,139.611,1
2042,184526,2010,STD,PRMW,PRIMO WATER CORP,139.611,6.418,34.213,18.917,18.917,17.945,4.759,-0.68,-0.68,-0.68,-0.68,-12.893,-12.893,0,-12.893,0.015,-12.893,37.395,-113.723,44.607,113.437,113.437,0,5.056,0,3.431,12.621,8621022,139.611,1
2043,184526,2011,SUMM_STD,PRMW,PRIMO WATER CORP,184.449,19.21,63.201,21.652,21.652,0.044,8.863,-0.66,-0.55,-0.66,-0.55,-11.95,-11.95,0,-14.379,-2.09,-10.989,49.542,-128.102,83.062,149.629,149.629,0.961,-3.137,-2.429,1.691,18.206,90170369,184.449,1
2044,184526,2011,STD,PRMW,PRIMO WATER CORP,184.449,20.473,64.367,21.652,21.652,0.044,9.223,-0.66,-0.66,-0.66,-0.66,-14.379,-14.379,0,-14.379,0.001,-13.418,50.805,-128.102,83.956,149.629,149.629,0.961,-3.137,0,1.691,20.003,90170369,184.449,1
2045,184526,2012,SUMM_STD,PRMW,PRIMO WATER CORP,81.775,5.329,70.081,23.725,23.725,21.251,11.102,-4.68,-3.93,-4.68,-3.93,-93.25,-93.25,0,-111.029,-82.799,-94.211,45.785,-239.131,91.479,41.613,41.613,-0.961,2.994,-17.779,4,17.708,75484681,81.775,1
2046,184526,2012,STD,PRMW,PRIMO WATER CORP,81.743,5.329,70.081,23.725,23.725,21.251,11.102,-4.68,-3.93,-4.68,-3.93,-93.25,-93.25,0,-111.029,-0.043,-94.211,45.785,-239.131,91.479,41.613,41.613,-0.961,2.994,-17.779,4,17.708,75484681,81.743,1
2047,184526,2013,SUMM_STD,PRMW,PRIMO WATER CORP,70.971,7.3,68.367,23.935,23.935,22.654,11.333,-0.45,-0.37,-0.45,-0.37,-8.844,-8.844,0,-10.706,-0.802,-8.844,42.738,-249.837,91.209,31.556,31.556,0,1.422,-1.862,4.4,15.151,31015432,70.971,1
2048,184526,2013,STD,PRMW,PRIMO WATER CORP,70.971,7.3,68.367,23.935,23.935,22.654,11.333,-0.45,-0.37,-0.45,-0.37,-8.844,-8.844,0,-10.706,-0.025,-8.844,42.738,-249.837,91.209,31.556,31.556,0,1.422,-1.862,4.4,15.151,31015432,70.971,1
2049,184527,2010,STD,OINK,TIANLI AGRITECH INC,32.596,6.217,11.367,10.125,10.125,0,0.73,0.81,0.81,0.81,0.81,8.159,8.159,0,8.159,0.203,8.159,13.626,14.606,21.279,30.81,30.81,0,12.999,0,0.031,1.195,9801967,32.596,1
2050,184527,2011,SUMM_STD,OINK,TIANLI AGRITECH INC,47.068,7.683,16.846,10.135,10.135,0,1.188,0.8,0.78,0.8,0.78,7.895,7.895,0,8.096,0.024,7.895,20.803,21.795,28.638,40.038,40.038,0,12.007,0.201,0.181,2.552,11648346,47.068,1
2051,184527,2011,STD,OINK,TIANLI AGRITECH INC,47.068,7.76,18.861,10.135,10.135,0,1.188,0.8,0.8,0.8,0.8,8.096,8.096,0,8.096,0.045,8.096,20.881,21.795,31.438,40.038,40.038,0,11.864,0,0.181,3.157,11648346,47.068,1
2052,184527,2012,SUMM_STD,OINK,TIANLI AGRITECH INC,52.878,7.192,21.427,10.606,10.606,0,1.647,-0.02,-0.02,-0.02,-0.02,-0.252,-0.252,0,-0.213,0.175,-0.252,26.057,21.582,26.529,41.508,42.566,0,8.984,0.039,0.461,3.421,4651887,52.878,1
2053,184527,2012,STD,OINK,TIANLI AGRITECH INC,52.878,7.192,21.427,10.606,10.606,0,1.647,-0.02,-0.02,-0.02,-0.02,-0.252,-0.252,,-0.213,0.175,-0.252,26.057,21.582,26.529,41.508,42.566,0,8.984,0.039,0.461,3.421,4651887,52.878,1
2054,184527,2013,SUMM_STD,OINK,TIANLI AGRITECH INC,54.427,0.623,28.028,11.658,11.658,0,2.302,-0.18,-0.18,-0.18,-0.18,-2.044,-2.684,-0.64,-2.044,-1.567,-2.684,23.236,19.538,33.351,44.109,44.547,0,14.947,0,0.339,3.799,15069969,54.427,1
2055,184527,2013,STD,OINK,TIANLI AGRITECH INC,54.427,0.623,28.028,11.658,11.658,0,2.302,-0.18,-0.18,-0.18,-0.18,-2.044,-2.684,-0.64,-2.044,-0.038,-2.684,23.236,19.538,33.351,44.109,44.547,0,14.947,0,0.339,3.799,15069969,54.427,1
2060,184807,2010,SUMM_STD,TFM,FRESH MARKET INC,258.002,41.983,654.986,48.06,47.991,,33.122,0.48,0.48,0.48,0.48,22.915,22.915,0,22.915,-28.438,38.731,203.48,-26.242,974.213,69.212,69.212,15.816,-15.284,0,2.587,216.349,27518032,258.002,1
2061,184807,2010,STD,TFM,FRESH MARKET INC,258.002,41.983,654.986,48.06,47.991,82.45,33.122,0.48,0.48,0.48,0.48,22.915,22.915,0,22.915,0.383,38.731,203.48,-26.242,974.213,69.212,69.212,15.816,-15.284,0,2.587,216.349,27518032,258.002,1
2062,184807,2011,SUMM_STD,TFM,FRESH MARKET INC,323.34,87.513,741.184,48.138,48.002,,36.485,1.07,1.07,1.07,1.07,51.395,51.395,0,51.395,-0.566,81.026,256.812,27.813,1108.035,126.916,126.916,29.631,-18.075,0,2.39,246.384,100663982,323.34,1
2063,184807,2011,STD,TFM,FRESH MARKET INC,323.34,87.513,741.184,48.138,48.002,64,36.485,1.07,1.07,1.07,1.07,51.395,51.395,0,51.395,0.534,81.026,256.812,27.813,1108.035,126.916,126.916,29.631,-18.075,0,2.39,246.384,100663982,323.34,1
2064,184807,2012,SUMM_STD,TFM,FRESH MARKET INC,385.369,81.107,877.433,48.294,48.077,44.088,45.741,1.33,1.33,1.33,1.33,64.133,64.133,0,64.133,-0.66,99.988,289.844,91.946,1329.131,197.859,197.859,35.855,-19.008,0,1.738,303.571,132753372,385.369,1
2065,184807,2012,STD,TFM,FRESH MARKET INC,385.369,81.107,877.433,48.294,48.077,42,45.741,1.33,1.33,1.33,1.33,64.133,64.133,0,64.133,0.24,99.988,289.844,91.946,1329.131,197.859,197.859,35.855,-19.008,0,1.738,303.571,132753372,385.369,1
2066,184807,2013,SUMM_STD,TFM,FRESH MARKET INC,469.628,122.366,996.301,48.394,48.207,50.769,54.657,1.05,1.05,1.05,1.05,50.807,50.807,0,50.807,-27.089,79.598,373.449,142.753,1511.657,256.265,256.265,28.791,-22.874,0,4.247,349.765,169964716,469.628,1
2067,184807,2013,STD,TFM,FRESH MARKET INC,469.628,122.366,996.301,48.394,48.207,50.769,54.657,1.05,1.05,1.05,1.05,50.807,50.807,0,50.807,0.464,79.598,373.449,142.753,1511.657,256.265,256.265,28.791,-22.874,0,4.247,349.765,169964716,469.628,1
2068,185083,2010,SUMM_STD,CRMB,CRUMBS BAKE SHOP INC,11.384,,12.88,3.904,3.904,0,0.93,,,,,,,,,,,,,31.077,,,,-1.096,0,0,16.277,1826401,11.384,1
2069,185083,2010,STD,CRMB,CRUMBS BAKE SHOP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826401,,1
2070,185083,2011,STD,CRMB,CRUMBS BAKE SHOP INC,26.368,5.775,16.946,5.552,5.552,0,1.46,-0.66,-0.66,-0.66,-0.66,-3.659,-6.251,-2.592,-3.659,-0.073,-6.265,12.399,-4.253,39.882,10.098,18.02,-0.014,4.737,0,0,26.898,12031702,26.368,1
2071,185083,2011,SUMM_STD,CRMB,CRUMBS BAKE SHOP INC,26.368,,16.946,5.552,5.552,0,1.46,-0.27,-0.27,-0.27,-0.27,-1.487,-2.541,-1.054,-1.487,2.867,-2.555,,-2.081,39.882,9.002,17.365,-0.014,4.737,0,0,26.898,12031702,26.368,1
2072,185083,2012,STD,CRMB,CRUMBS BAKE SHOP INC,27.887,4.219,19.059,6.864,6.864,0,1.916,-1.12,-1.12,-1.12,-1.12,-7.695,-10.346,-2.651,-7.695,-1.703,-10.353,13.209,-9.776,43.029,13.428,18.546,-0.007,5.317,0,0,30.704,5659563,27.887,1
2073,185083,2012,SUMM_STD,CRMB,CRUMBS BAKE SHOP INC,27.887,4.138,19.059,6.864,6.864,0,1.916,-1.12,-1.12,-1.12,-1.12,-7.695,-10.346,-2.651,-7.695,-1.703,-10.353,13.128,-9.776,43.029,13.428,18.546,-0.007,5.317,0,0,30.704,5659563,27.887,1
2074,185083,2013,SUMM_STD,CRMB,CRUMBS BAKE SHOP INC,20.004,5.93,21.707,11.6,11.6,10,2.637,-1.32,-1.32,-1.32,-1.32,-15.261,-18.229,-2.968,-15.261,-2.464,-15.843,14.598,-25.037,47.203,-1.145,1.004,2.386,-2.551,0,0.403,35.835,18209368,20.004,1
2075,185083,2013,STD,CRMB,CRUMBS BAKE SHOP INC,20.004,5.93,21.707,11.6,11.6,10,2.637,-1.32,-1.32,-1.32,-1.32,-15.261,-18.229,-2.968,-15.261,-2.464,-15.843,14.598,-25.037,47.203,-1.145,1.004,2.386,-2.551,0,0.403,35.835,18209368,20.004,1
2076,185334,2010,SUMM_STD,PF,PINNACLE FOODS INC,4491.616,81.272,1736.396,73.638,68.435,2797.307,78.049,0.3,0.3,0.32,0.32,22.037,22.037,0,22.037,-102.417,29.436,447.068,247.35,2436.703,895.085,895.085,7.399,338.153,0,218.723,271.682,,4491.616,1
2077,185334,2010,STD,PF,PINNACLE FOODS INC,4491.616,81.272,1736.396,,,2797.307,78.049,,,,,22.037,22.037,0,22.037,1.187,29.436,447.068,247.35,2436.703,895.085,895.085,7.399,338.153,0,218.723,271.682,,4491.616,1
2078,185334,2011,SUMM_STD,PF,PINNACLE FOODS INC,4451.621,117.306,1764.799,81.316,81.316,2738.65,88.476,-0.58,-0.58,-0.58,-0.58,-46.914,-46.914,0,-46.914,-172.621,-24.811,501.283,200.436,2469.562,845.352,845.352,22.103,391.334,0,208.319,260.158,,4451.621,1
2079,185334,2011,STD,PF,PINNACLE FOODS INC,4451.621,117.306,1764.801,112.821,112.821,2738.65,88.474,-0.42,-0.42,-0.42,-0.42,-46.914,-46.914,0,-46.914,1.637,-24.811,501.283,200.436,2469.562,845.352,845.352,22.103,391.334,0,208.319,260.158,,4451.621,1
2080,185334,2012,SUMM_STD,PF,PINNACLE FOODS INC,4399.988,78.279,1772.374,86.495,81.231,2576.386,98.123,0.61,0.61,0.65,0.65,52.519,52.519,0,52.519,-73.88,85.22,493.666,252.955,2478.485,888.726,888.726,32.701,371.553,0,181.003,267.885,,4399.988,1
2081,185334,2012,STD,PF,PINNACLE FOODS INC,4399.988,78.279,1772.374,112.821,112.821,2576.386,98.123,0.47,0.47,0.47,0.47,52.519,52.519,0,52.519,3.239,85.22,493.666,252.955,2478.485,888.726,888.726,32.701,371.553,0,181.003,267.885,,4399.988,1
2082,185334,2013,STD,PF,PINNACLE FOODS INC,5081.191,84.055,1737.134,108.619,106.841,2476.167,78.225,0.82,0.82,0.84,0.84,89.349,89.349,0,89.349,-3.065,160.824,523.27,275.519,2461.502,1598.041,1598.041,71.475,461.005,0,108.561,294.594,127587344,5081.191,1
2083,185334,2013,SUMM_STD,PF,PINNACLE FOODS INC,5081.191,84.055,1726.824,108.619,106.841,2476.167,78.225,0.82,0.82,0.84,0.84,89.349,89.349,0,89.349,-84.223,160.824,523.27,275.519,2461.502,1598.041,1598.041,71.475,461.005,0,105.763,305.643,127587344,5081.191,1
2084,185361,2010,SUMM_STD,DNAX,DNA BRANDS INC,0.493,0.041,0.869,26.73,26.73,0.003,0.026,-0.28,-0.28,-0.28,-0.28,-7.468,-7.468,0,-7.468,0,-7.468,0.054,-16.959,1.168,-2.461,-2.461,0,-2.539,0,0.116,7.625,126705,0.493,1
2085,185361,2010,STD,DNAX,DNA BRANDS INC,0.493,0.041,0.869,26.73,26.73,0.003,0.026,-0.28,-0.28,-0.28,-0.28,-7.468,-7.468,0,-7.468,0,-7.468,0.054,-16.959,1.168,-2.461,-2.461,0,-2.512,0,0.116,7.625,126705,0.493,1
2086,185361,2011,SUMM_STD,DNAX,DNA BRANDS INC,0.372,0,0.8,38.081,38.081,0.565,0.019,-0.12,-0.12,-0.12,-0.12,-4.473,-4.473,0,-4.473,0,-4.473,0.032,-21.431,1.192,-3.577,-3.577,0,-3.068,0,0.159,4.687,3867637,0.372,1
2087,185361,2011,STD,DNAX,DNA BRANDS INC,0.372,0,0.8,38.081,38.081,0.565,0.019,-0.12,-0.12,-0.12,-0.12,-4.473,-4.473,0,-4.473,0,-4.473,0.032,-21.431,1.192,-3.577,-3.577,0,-3.068,0,0.159,4.687,3867637,0.372,1
2088,185361,2012,SUMM_STD,DNAX,DNA BRANDS INC,0.317,0,0.177,50.238,50.238,0.699,0.011,-0.09,-0.09,-0.09,-0.09,-4.444,-4.444,0,-4.444,0.212,-4.444,0.02,-25.876,0.249,-4.728,-4.728,0,-4.085,0,0.985,3.732,23049944,0.317,1
2089,185361,2012,STD,DNAX,DNA BRANDS INC,0.317,0,0.177,50.238,50.238,0.699,0.011,-0.09,-0.09,-0.09,-0.09,-4.444,-4.444,0,-4.444,0.212,-4.444,0.02,-25.876,0.249,-4.728,-4.728,0,-4.085,0,0.985,3.732,23049944,0.317,1
2090,185361,2013,SUMM_STD,DNAX,DNA BRANDS INC,0.524,0,0.177,83.345,83.345,0.241,0.009,-0.04,-0.04,-0.04,-0.04,-3.101,-3.101,0,-3.101,0.521,-3.101,0.012,-28.977,0.157,-2.565,-2.565,0,-2.336,0,1.159,2.434,83322565,0.524,1
2091,185361,2013,STD,DNAX,DNA BRANDS INC,0.524,0,0.177,83.345,83.345,0.241,0.009,-0.04,-0.04,-0.04,-0.04,-3.101,-3.101,0,-3.101,0.521,-3.101,0.012,-28.977,0.157,-2.565,-2.565,0,-2.336,0,1.159,2.434,83322565,0.524,1
2092,185571,2010,SUMM_STD,FRNFD,FERONIA INC,21.316,,,73.745,73.745,0,0.104,-0.1,-0.1,-0.1,-0.1,-6.877,,,-6.877,-0.055,,9.905,-18.769,3.905,8.602,8.034,0.493,7.802,0,0.093,,,21.316,
2093,185571,2010,STD,FRNFD,FERONIA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,185571,2011,SUMM_STD,FRNFD,FERONIA INC,41.354,,,133.638,133.638,0,0.765,-0.05,-0.05,-0.05,-0.05,-5.714,,,-5.714,4.362,,19.372,-24.483,7.449,28.399,26.716,1.208,17.059,0,0.094,,,41.354,
2095,185571,2011,STD,FRNFD,FERONIA INC,41.354,,4.102,133.638,133.638,0,0.765,-0.05,-0.05,-0.05,-0.05,-5.714,-6.829,-1.115,-5.714,4.931,-5.621,19.372,-24.483,7.449,28.399,26.716,1.208,17.058,0,0.094,12.47,,41.354,
2096,185571,2012,SUMM_STD,FRNFD,FERONIA INC,44.712,,8.374,155.146,155.146,3.921,1.372,-0.06,-0.06,-0.06,-0.06,-6.661,-8.947,-2.286,-6.661,5.919,-7.014,37.944,-30.364,7.13,26.625,22.901,1.933,-1.009,0,0.494,9.823,,44.712,
2097,185571,2012,STD,FRNFD,FERONIA INC,44.712,,7.916,155.146,155.146,3.921,1.372,-0.05,-0.05,-0.05,-0.05,-5.881,-7.923,-2.042,-5.881,5.919,-5.99,37.944,-30.364,7.13,26.625,22.901,1.933,-1.009,0,0.494,9.257,,44.712,
2098,185571,2013,SUMM_STD,FRNFD,FERONIA INC,71.172,,7.743,310.173,310.173,4.122,1.901,-0.04,-0.04,-0.04,-0.04,-10.116,-12.865,-2.749,-10.116,3.579,-11.004,47.268,-39.297,6.688,55.67,49.322,1.861,18.335,0,0.992,10.635,15500,71.172,0.1
2099,185571,2013,STD,FRNFD,FERONIA INC,71.172,,7.743,310.173,310.173,4.122,1.901,-0.04,-0.04,-0.04,-0.04,-10.116,-12.865,-2.749,-10.116,3.579,-11.004,47.268,-39.297,6.688,55.67,49.322,1.861,18.335,0,0.992,10.635,15500,71.172,0.1
2100,185622,2010,SUMM_STD,WSML,WHITE SMILE GLOBAL INC,0.007,0,0,107.5,107.5,0,0,0,0,0,0,-0.03,-0.03,0,-0.03,0,-0.03,0,-0.118,0,-0.011,-0.011,0,-0.011,0,0,0.03,,0.007,
2101,185622,2010,STD,WSML,WHITE SMILE GLOBAL INC,0.007,0,0,5.375,5.375,0,0,-0.01,-0.01,-0.01,-0.01,-0.03,-0.03,0,-0.03,0,-0.03,0,-0.032,0,-0.011,-0.011,0,-0.011,0,0,0.03,,0.007,
2102,185622,2011,SUMM_STD,WSML,WHITE SMILE GLOBAL INC,0.001,0,0,107.5,107.5,0,0,0,0,0,0,-0.027,-0.027,0,-0.027,0,-0.027,0,-0.145,0,-0.037,-0.037,0,-0.037,0,0,0.027,20326529,0.001,2
2103,185622,2011,STD,WSML,WHITE SMILE GLOBAL INC,0.001,0,0,107.5,107.5,0,0,0,0,0,0,-0.027,-0.027,0,-0.027,0,-0.027,0,-0.145,0,-0.037,-0.037,0,-0.037,0,0,0.027,20326529,0.001,2
2109,185793,2010,SUMM_STD,KKFC,KAIBO FOODS COMPANY LTD,60.088,0.153,58.961,22.693,22.579,0,0.989,1.14,1.14,1.15,1.15,25.941,25.941,0,25.941,0.012,27.528,7.657,28.044,91.794,47.764,47.764,1.587,40.107,0,0.179,4.149,642437,60.088,0.06215
2110,185793,2010,STD,KKFC,KAIBO FOODS COMPANY LTD,60.088,0.153,58.961,364.843,363.008,0,0.989,0.07,0.07,0.07,0.07,25.941,25.941,0,25.941,0.412,27.528,7.657,28.044,91.794,47.764,47.764,1.587,40.107,0,0.179,4.149,642437,60.088,0.06215
2111,185793,2011,SUMM_STD,KKFC,KAIBO FOODS COMPANY LTD,103.605,0.278,70.895,24.004,23.793,0,1.054,1.34,1.34,1.35,1.35,32.079,32.079,0,32.079,0.465,32.079,7.227,60.123,108.1,83.807,83.807,0,64.836,0,0.21,4.327,97173.6426,103.605,1
2112,185793,2011,STD,KKFC,KAIBO FOODS COMPANY LTD,103.605,0.278,70.895,24.004,23.793,0,1.054,1.34,1.34,1.35,1.35,32.079,32.079,0,32.079,0.465,32.079,7.227,60.123,108.1,83.807,83.807,0,64.836,0,0.21,4.327,97173.6426,103.605,1
